diagnosis,symptom,frequency
Episodic and paroxysmal disorders,wheezing,0.02867496455018119
Episodic and paroxysmal disorders,dizziness,0.03355916180872853
Episodic and paroxysmal disorders,pelvic pain,0.0020482117535843706
Episodic and paroxysmal disorders,vaginal bleeding,0.003623759256341579
Episodic and paroxysmal disorders,leg swelling,0.01000472664250827
Episodic and paroxysmal disorders,peeling skin,7.877737513786041e-05
Episodic and paroxysmal disorders,arm pain,0.0027572081298251143
Episodic and paroxysmal disorders,rectal bleeding,0.001575547502757208
Episodic and paroxysmal disorders,joint pain,0.0024420986292736724
Episodic and paroxysmal disorders,nasal congestion,0.0035449818812037185
Episodic and paroxysmal disorders,elbow pain,0.00031510950055144165
Episodic and paroxysmal disorders,foot pain,0.0024420986292736724
Episodic and paroxysmal disorders,throat pain,0.0014179927524814874
Episodic and paroxysmal disorders,ankle pain,0.0011028832519300457
Episodic and paroxysmal disorders,frequent urination,0.00047266425082716245
Episodic and paroxysmal disorders,runny nose,0.0018906570033086498
Episodic and paroxysmal disorders,nosebleeds,0.000393886875689302
Episodic and paroxysmal disorders,vaginal discharge,0.002126989128722231
Episodic and paroxysmal disorders,shoulder pain,0.006774854261855995
Episodic and paroxysmal disorders,frequent bowel movements,0.000393886875689302
Episodic and paroxysmal disorders,muscle pain,0.0016543248778950685
Episodic and paroxysmal disorders,eye pain,0.0014967701276193477
Episodic and paroxysmal disorders,groin pain,0.0010241058767921853
Episodic and paroxysmal disorders,eye twitching,7.877737513786041e-05
Episodic and paroxysmal disorders,unexplained weight loss,0.00047266425082716245
Episodic and paroxysmal disorders,leg cramps,0.000393886875689302
Episodic and paroxysmal disorders,green stool,7.877737513786041e-05
Episodic and paroxysmal disorders,cold hands,7.877737513786041e-05
Episodic and paroxysmal disorders,anal pain,7.877737513786041e-05
Episodic and paroxysmal disorders,vaginal odor,7.877737513786041e-05
Episodic and paroxysmal disorders,heel pain,7.877737513786041e-05
Episodic and paroxysmal disorders,painful urination,7.877737513786041e-05
Episodic and paroxysmal disorders,coughing up blood,7.877737513786041e-05
Episodic and paroxysmal disorders,kidney pain,7.877737513786041e-05
Episodic and paroxysmal disorders,vaginal dryness,7.877737513786041e-05
Ischemic heart diseases,abdominal pain,0.07899719266174839
Ischemic heart diseases,cough,0.08937781549911862
Ischemic heart diseases,diarrhea,0.06802898739962134
Ischemic heart diseases,fever,0.07031403016256448
Ischemic heart diseases,chills,0.08160867010511197
Ischemic heart diseases,nausea,0.09460077038584579
Ischemic heart diseases,numbness,0.02298100150159953
Ischemic heart diseases,shortness of breath,0.10942090487693412
Ischemic heart diseases,insomnia,0.03486322386890383
Ischemic heart diseases,fatigue,0.029183260429588038
Ischemic heart diseases,shoulder pain,0.005222954886727166
Ischemic heart diseases,neck pain,0.007050989097081674
Ischemic heart diseases,throat pain,0.001044590977345433
Ischemic heart diseases,dizziness,0.03975974407521055
Ischemic heart diseases,hip pain,0.005288241822811256
Ischemic heart diseases,arm pain,0.004896520206306718
Ischemic heart diseases,vomiting,0.07338251615851668
Ischemic heart diseases,leg swelling,0.015799438532349677
Ischemic heart diseases,headache,0.03453678918848339
Ischemic heart diseases,wheezing,0.038976300842201474
Ischemic heart diseases,elbow pain,0.000457008552588627
Ischemic heart diseases,night sweats,0.014558986746751976
Ischemic heart diseases,back pain,0.03388391982764249
Ischemic heart diseases,leg pain,0.008813736371352092
Ischemic heart diseases,joint pain,0.0024156166351113144
Ischemic heart diseases,watery eyes,0.00013057387216817913
Ischemic heart diseases,runny nose,0.0020238950186067767
Ischemic heart diseases,rectal bleeding,0.002285042762943135
Ischemic heart diseases,blood clots,0.011490500750799765
Ischemic heart diseases,vaginal bleeding,0.0013710256577658812
Ischemic heart diseases,groin pain,0.001240451785597702
Ischemic heart diseases,vaginal discharge,0.000457008552588627
Ischemic heart diseases,pelvic pain,0.000457008552588627
Ischemic heart diseases,nasal congestion,0.003329633740288568
Ischemic heart diseases,red eye,0.00013057387216817913
Ischemic heart diseases,memory loss,0.0018933211464385977
Ischemic heart diseases,muscle pain,0.001044590977345433
Ischemic heart diseases,foot pain,0.0034602076124567475
Ischemic heart diseases,eye pain,0.0007834432330090749
Ischemic heart diseases,ankle pain,0.001044590977345433
Ischemic heart diseases,leg cramps,0.0005222954886727165
Ischemic heart diseases,nosebleeds,0.000457008552588627
Ischemic heart diseases,frequent urination,0.0005222954886727165
Ischemic heart diseases,coughing up blood,0.0005875824247568061
Ischemic heart diseases,heel pain,0.00019586080825226873
Ischemic heart diseases,anal pain,6.528693608408957e-05
Ischemic heart diseases,unexplained weight loss,0.000457008552588627
Ischemic heart diseases,painful urination,0.00013057387216817913
Ischemic heart diseases,nipple discharge,0.00019586080825226873
Ischemic heart diseases,frequent bowel movements,6.528693608408957e-05
Ischemic heart diseases,eye twitching,6.528693608408957e-05
Ischemic heart diseases,vaginal dryness,6.528693608408957e-05
Ischemic heart diseases,green stool,6.528693608408957e-05
Intraoperative and postprocedural complications of skin and subcutaneous tissue,wheezing,0.03424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,numbness,0.04794520547945205
Intraoperative and postprocedural complications of skin and subcutaneous tissue,hip pain,0.00684931506849315
Intraoperative and postprocedural complications of skin and subcutaneous tissue,groin pain,0.0136986301369863
Intraoperative and postprocedural complications of skin and subcutaneous tissue,fever,0.10616438356164383
Intraoperative and postprocedural complications of skin and subcutaneous tissue,nausea,0.07191780821917808
Intraoperative and postprocedural complications of skin and subcutaneous tissue,diarrhea,0.04452054794520548
Intraoperative and postprocedural complications of skin and subcutaneous tissue,abdominal pain,0.07191780821917808
Intraoperative and postprocedural complications of skin and subcutaneous tissue,vomiting,0.07191780821917808
Intraoperative and postprocedural complications of skin and subcutaneous tissue,chills,0.10273972602739725
Intraoperative and postprocedural complications of skin and subcutaneous tissue,shortness of breath,0.09246575342465753
Intraoperative and postprocedural complications of skin and subcutaneous tissue,cough,0.06164383561643835
Intraoperative and postprocedural complications of skin and subcutaneous tissue,back pain,0.0410958904109589
Intraoperative and postprocedural complications of skin and subcutaneous tissue,insomnia,0.03424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,fatigue,0.030821917808219176
Intraoperative and postprocedural complications of skin and subcutaneous tissue,vaginal discharge,0.003424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,vaginal bleeding,0.003424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,dizziness,0.03767123287671233
Intraoperative and postprocedural complications of skin and subcutaneous tissue,neck pain,0.010273972602739725
Intraoperative and postprocedural complications of skin and subcutaneous tissue,leg pain,0.02054794520547945
Intraoperative and postprocedural complications of skin and subcutaneous tissue,headache,0.03424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,blood clots,0.017123287671232876
Intraoperative and postprocedural complications of skin and subcutaneous tissue,leg swelling,0.00684931506849315
Intraoperative and postprocedural complications of skin and subcutaneous tissue,night sweats,0.010273972602739725
Intraoperative and postprocedural complications of skin and subcutaneous tissue,arm pain,0.010273972602739725
Intraoperative and postprocedural complications of skin and subcutaneous tissue,throat pain,0.003424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,heel pain,0.003424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,rectal bleeding,0.003424657534246575
Intraoperative and postprocedural complications of skin and subcutaneous tissue,joint pain,0.003424657534246575
"Coagulation defects, purpura and other hemorrhagic conditions",hip pain,0.005427020851185376
"Coagulation defects, purpura and other hemorrhagic conditions",headache,0.04427306483861754
"Coagulation defects, purpura and other hemorrhagic conditions",nausea,0.09411596686660954
"Coagulation defects, purpura and other hemorrhagic conditions",diarrhea,0.0829762924878606
"Coagulation defects, purpura and other hemorrhagic conditions",abdominal pain,0.0946872322193659
"Coagulation defects, purpura and other hemorrhagic conditions",cough,0.08726078263353328
"Coagulation defects, purpura and other hemorrhagic conditions",night sweats,0.022564981433876037
"Coagulation defects, purpura and other hemorrhagic conditions",fatigue,0.03227649243073408
"Coagulation defects, purpura and other hemorrhagic conditions",shortness of breath,0.0768351899457298
"Coagulation defects, purpura and other hemorrhagic conditions",fever,0.08397600685518423
"Coagulation defects, purpura and other hemorrhagic conditions",chills,0.07783490431305341
"Coagulation defects, purpura and other hemorrhagic conditions",insomnia,0.03141959440159954
"Coagulation defects, purpura and other hemorrhagic conditions",blood clots,0.009283061982290773
"Coagulation defects, purpura and other hemorrhagic conditions",vomiting,0.08169094544415881
"Coagulation defects, purpura and other hemorrhagic conditions",dizziness,0.028991716652385032
"Coagulation defects, purpura and other hemorrhagic conditions",numbness,0.015281348186232505
"Coagulation defects, purpura and other hemorrhagic conditions",back pain,0.0345615538417595
"Coagulation defects, purpura and other hemorrhagic conditions",leg swelling,0.011568123393316195
"Coagulation defects, purpura and other hemorrhagic conditions",runny nose,0.001570979720079977
"Coagulation defects, purpura and other hemorrhagic conditions",wheezing,0.030134247357897742
"Coagulation defects, purpura and other hemorrhagic conditions",neck pain,0.006569551556698086
"Coagulation defects, purpura and other hemorrhagic conditions",leg pain,0.010711225364181662
"Coagulation defects, purpura and other hemorrhagic conditions",vaginal bleeding,0.003998857469294488
"Coagulation defects, purpura and other hemorrhagic conditions",vaginal discharge,0.000999714367323622
"Coagulation defects, purpura and other hemorrhagic conditions",coughing up blood,0.000856898029134533
"Coagulation defects, purpura and other hemorrhagic conditions",nasal congestion,0.003570408454727221
"Coagulation defects, purpura and other hemorrhagic conditions",arm pain,0.0022850614110254213
"Coagulation defects, purpura and other hemorrhagic conditions",shoulder pain,0.004141673807483576
"Coagulation defects, purpura and other hemorrhagic conditions",throat pain,0.001999428734647244
"Coagulation defects, purpura and other hemorrhagic conditions",frequent bowel movements,0.00028563267637817766
"Coagulation defects, purpura and other hemorrhagic conditions",muscle pain,0.000999714367323622
"Coagulation defects, purpura and other hemorrhagic conditions",joint pain,0.00242787774921451
"Coagulation defects, purpura and other hemorrhagic conditions",rectal bleeding,0.0028563267637817767
"Coagulation defects, purpura and other hemorrhagic conditions",groin pain,0.0005712653527563553
"Coagulation defects, purpura and other hemorrhagic conditions",leg cramps,0.0007140816909454442
"Coagulation defects, purpura and other hemorrhagic conditions",unexplained weight loss,0.0004284490145672665
"Coagulation defects, purpura and other hemorrhagic conditions",ankle pain,0.0014281633818908884
"Coagulation defects, purpura and other hemorrhagic conditions",foot pain,0.0018566123964581548
