diagnosis,symptom,frequency
"Osteoarthrosis, unspecified whether generalized or localized, shoulder region",shoulder pain,0.5
"Osteoarthrosis, unspecified whether generalized or localized, shoulder region",leg swelling,0.5
Other acquired deformities of ankle and foot,abdominal pain,1.0
"Unqualified visual loss, one eye",hip pain,1.0
Gastrointestinal stromal tumor of stomach,pelvic pain,0.16666666666666666
Gastrointestinal stromal tumor of stomach,wheezing,0.16666666666666666
Gastrointestinal stromal tumor of stomach,cough,0.16666666666666666
Gastrointestinal stromal tumor of stomach,diarrhea,0.16666666666666666
Gastrointestinal stromal tumor of stomach,shortness of breath,0.16666666666666666
Gastrointestinal stromal tumor of stomach,nausea and vomiting,0.16666666666666666
"Calculus of gallbladder and bile duct with acute cholecystitis, with obstruction",abdominal pain,1.0
"Sensorineural hearing loss, unspecified",joint pain,0.2
"Sensorineural hearing loss, unspecified",dizziness,0.2
"Sensorineural hearing loss, unspecified",cough,0.2
"Sensorineural hearing loss, unspecified",abdominal pain,0.2
"Sensorineural hearing loss, unspecified",headache,0.2
Atelectasis,blood clots,0.5
Atelectasis,shortness of breath,0.5
Dementia in conditions classified elsewhere without behavioral disturbance,wheezing,0.3333333333333333
Dementia in conditions classified elsewhere without behavioral disturbance,cough,0.3333333333333333
Dementia in conditions classified elsewhere without behavioral disturbance,diarrhea,0.3333333333333333
Panhypopituitarism,headache,1.0
Postmyocardial infarction syndrome,cough,0.5
Postmyocardial infarction syndrome,dizziness,0.5
Herpesviral vesicular dermatitis,wheezing,0.3333333333333333
Herpesviral vesicular dermatitis,cough,0.3333333333333333
Herpesviral vesicular dermatitis,shortness of breath,0.3333333333333333
"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum",cough,0.25
"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum",abdominal pain,0.25
"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum",shortness of breath,0.25
"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum",diarrhea,0.25
Acute on chronic systolic (congestive) heart failure,leg swelling,0.3333333333333333
Acute on chronic systolic (congestive) heart failure,shortness of breath,0.3333333333333333
Acute on chronic systolic (congestive) heart failure,fatigue,0.3333333333333333
"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",fatigue,0.2
"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",cough,0.2
"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",diarrhea,0.2
"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",shortness of breath,0.2
"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",headache,0.2
"Scoliosis, unspecified",shortness of breath,0.3333333333333333
"Scoliosis, unspecified",abdominal pain,0.3333333333333333
"Scoliosis, unspecified",headache,0.3333333333333333
Chronic diastolic (congestive) heart failure,shoulder pain,0.125
Chronic diastolic (congestive) heart failure,cough,0.125
Chronic diastolic (congestive) heart failure,blood clots,0.125
Chronic diastolic (congestive) heart failure,diarrhea,0.125
Chronic diastolic (congestive) heart failure,night sweats,0.125
Chronic diastolic (congestive) heart failure,nausea and vomiting,0.125
Chronic diastolic (congestive) heart failure,abdominal pain,0.125
Chronic diastolic (congestive) heart failure,headache,0.125
"Nicotine dependence, cigarettes, uncomplicated",leg pain,1.0
Septic shock,abdominal pain,1.0
"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",dizziness,0.2
"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",fatigue,0.2
"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",wheezing,0.2
"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",cough,0.2
"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",abdominal pain,0.2
"Decreased white blood cell count, unspecified",shortness of breath,0.3333333333333333
"Decreased white blood cell count, unspecified",abdominal pain,0.3333333333333333
"Decreased white blood cell count, unspecified",nausea and vomiting,0.3333333333333333
Type 2 diabetes mellitus with foot ulcer,cough,0.3333333333333333
Type 2 diabetes mellitus with foot ulcer,abdominal pain,0.3333333333333333
Type 2 diabetes mellitus with foot ulcer,diarrhea,0.3333333333333333
Restless legs syndrome,cough,0.25
Restless legs syndrome,abdominal pain,0.25
Restless legs syndrome,shortness of breath,0.25
Restless legs syndrome,diarrhea,0.25
Secondary esophageal varices without bleeding,numbness,0.14285714285714285
Secondary esophageal varices without bleeding,wheezing,0.14285714285714285
Secondary esophageal varices without bleeding,cough,0.14285714285714285
Secondary esophageal varices without bleeding,diarrhea,0.14285714285714285
Secondary esophageal varices without bleeding,shortness of breath,0.14285714285714285
Secondary esophageal varices without bleeding,abdominal pain,0.14285714285714285
Secondary esophageal varices without bleeding,headache,0.14285714285714285
"Pathological fracture, other site, initial encounter for fracture",dizziness,0.2
"Pathological fracture, other site, initial encounter for fracture",cough,0.2
"Pathological fracture, other site, initial encounter for fracture",shortness of breath,0.2
"Pathological fracture, other site, initial encounter for fracture",arm pain,0.2
"Pathological fracture, other site, initial encounter for fracture",diarrhea,0.2
Morbid obesity,dizziness,1.0
Cervicitis and endocervicitis,joint pain,0.125
Cervicitis and endocervicitis,pelvic pain,0.125
Cervicitis and endocervicitis,vaginal bleeding,0.125
Cervicitis and endocervicitis,fatigue,0.125
Cervicitis and endocervicitis,cough,0.125
Cervicitis and endocervicitis,diarrhea,0.125
Cervicitis and endocervicitis,shortness of breath,0.125
Cervicitis and endocervicitis,headache,0.125
Pure hypercholesterolemia,wheezing,0.2
Pure hypercholesterolemia,cough,0.2
Pure hypercholesterolemia,shortness of breath,0.2
Pure hypercholesterolemia,diarrhea,0.2
Pure hypercholesterolemia,abdominal pain,0.2
Family history of malignant neoplasm of gastrointestinal tract,cough,0.25
Family history of malignant neoplasm of gastrointestinal tract,abdominal pain,0.25
Family history of malignant neoplasm of gastrointestinal tract,diarrhea,0.25
Family history of malignant neoplasm of gastrointestinal tract,headache,0.25
"Body mass index [BMI] 40.0-44.9, adult",fatigue,0.2
"Body mass index [BMI] 40.0-44.9, adult",ankle pain,0.2
"Body mass index [BMI] 40.0-44.9, adult",wheezing,0.2
"Body mass index [BMI] 40.0-44.9, adult",blood clots,0.2
"Body mass index [BMI] 40.0-44.9, adult",shortness of breath,0.2
"Nausea with vomiting, unspecified",diarrhea,0.5
"Nausea with vomiting, unspecified",headache,0.5
"Urinary incontinence, unspecified",cough,0.5
"Urinary incontinence, unspecified",shortness of breath,0.5
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,fatigue,0.16666666666666666
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,cough,0.16666666666666666
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,diarrhea,0.16666666666666666
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,shortness of breath,0.16666666666666666
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,abdominal pain,0.16666666666666666
Car passenger injured in collision with railway train or railway vehicle in nontraffic accident,headache,0.16666666666666666
Pancytopenia,cough,0.16666666666666666
Pancytopenia,diarrhea,0.16666666666666666
Pancytopenia,shortness of breath,0.16666666666666666
Pancytopenia,runny nose,0.16666666666666666
Pancytopenia,abdominal pain,0.16666666666666666
Pancytopenia,headache,0.16666666666666666
